CustomerID,frequency_cal,recency_cal,T_cal,frequency_holdout,duration_holdout,predicted_purchases
13034.0,0.0,0.0,279.0,1.0,90.0,0.1922396050319014
13035.0,0.0,0.0,170.0,2.0,90.0,0.2862752547502843
13037.0,2.0,118.0,166.0,0.0,90.0,1.081973164884314
13038.0,1.0,107.0,200.0,1.0,90.0,0.514411558105683
13043.0,1.0,20.0,183.0,0.0,90.0,0.38811340020723545
13044.0,0.0,0.0,201.0,0.0,90.0,0.2512895499399343
13045.0,0.0,0.0,9.0,0.0,90.0,
13046.0,0.0,0.0,176.0,1.0,90.0,0.2787610639638543
13047.0,10.0,260.0,283.0,3.0,90.0,2.87685101919668
13048.0,3.0,215.0,237.0,1.0,90.0,1.1442049695096947
13049.0,0.0,0.0,228.0,1.0,90.0,0.2271294443628934
13050.0,19.0,266.0,276.0,6.0,90.0,5.42907297362244
13052.0,0.0,0.0,122.0,0.0,90.0,0.3650785617623572
13055.0,0.0,0.0,123.0,2.0,90.0,0.36299471254789767
13058.0,0.0,0.0,61.0,2.0,90.0,0.5624948675533213
13059.0,0.0,0.0,159.0,0.0,90.0,0.301162195742432
13060.0,0.0,0.0,163.0,0.0,90.0,0.2955723261272391
13062.0,0.0,0.0,101.0,0.0,90.0,0.4151602345762106
13064.0,1.0,175.0,237.0,2.0,90.0,0.4726199937015366
13065.0,0.0,0.0,283.0,0.0,90.0,0.18995187131913857
13068.0,0.0,0.0,229.0,1.0,90.0,0.22632373644479403
13069.0,16.0,270.0,279.0,3.0,90.0,4.560204947234002
13070.0,0.0,0.0,102.0,0.0,90.0,0.4124641279827906
13072.0,0.0,0.0,176.0,0.0,90.0,0.2787610639638543
13075.0,0.0,0.0,39.0,0.0,90.0,
13077.0,1.0,76.0,276.0,1.0,90.0,0.3255026601880668
13078.0,24.0,266.0,276.0,15.0,90.0,6.808160576706394
13079.0,1.0,49.0,50.0,3.0,90.0,1.4094172716059556
13080.0,0.0,0.0,89.0,0.0,90.0,0.4505153672260952
13081.0,10.0,242.0,281.0,7.0,90.0,2.879430970092284
13082.0,7.0,212.0,248.0,0.0,90.0,2.301228086861028
13085.0,2.0,138.0,205.0,0.0,90.0,0.9107029894429759
13089.0,62.0,270.0,279.0,20.0,90.0,17.121510705390122
13090.0,9.0,260.0,282.0,6.0,90.0,2.6157932430290174
13092.0,4.0,148.0,269.0,1.0,90.0,1.2279671495243085
13093.0,9.0,106.0,283.0,0.0,90.0,0.39370364189474893
13094.0,12.0,239.0,278.0,2.0,90.0,3.4455560615785346
13097.0,7.0,238.0,270.0,2.0,90.0,2.1472309284851145
13098.0,22.0,223.0,227.0,11.0,90.0,7.370885661352149
13099.0,0.0,0.0,9.0,0.0,90.0,
13101.0,0.0,0.0,144.0,0.0,90.0,0.32415935536470963
13102.0,16.0,232.0,275.0,5.0,90.0,4.538546077395407
13104.0,2.0,221.0,264.0,3.0,90.0,0.7520252178844118
13106.0,1.0,5.0,43.0,0.0,90.0,1.354937271891757
13107.0,2.0,158.0,243.0,2.0,90.0,0.7886354531584695
13108.0,0.0,0.0,282.0,0.0,90.0,0.1905186753718749
13109.0,1.0,23.0,67.0,3.0,90.0,1.094958048313185
13110.0,4.0,174.0,221.0,2.0,90.0,1.531864461928454
13113.0,18.0,253.0,276.0,5.0,90.0,5.1349971640265295
13115.0,7.0,212.0,276.0,6.0,90.0,2.0782315827011413
13116.0,1.0,21.0,48.0,0.0,90.0,1.3584605950209927
13117.0,6.0,251.0,282.0,1.0,90.0,1.8007097620535906
13118.0,2.0,80.0,198.0,1.0,90.0,0.8730357925133613
13120.0,0.0,0.0,148.0,0.0,90.0,0.31768890888155077
13121.0,0.0,0.0,179.0,0.0,90.0,0.27515043635784336
13122.0,1.0,146.0,150.0,0.0,90.0,0.7039962417774389
13124.0,1.0,107.0,269.0,1.0,90.0,0.37187700899909726
13126.0,4.0,113.0,276.0,4.0,90.0,1.0578124573880685
13130.0,0.0,0.0,4.0,0.0,90.0,
13131.0,0.0,0.0,97.0,3.0,90.0,0.4263086434612241
13132.0,0.0,0.0,171.0,0.0,90.0,0.2849947897169737
13133.0,1.0,31.0,214.0,0.0,90.0,0.3481718614242787
13134.0,2.0,57.0,150.0,2.0,90.0,1.0887445424271396
13135.0,0.0,0.0,106.0,0.0,90.0,0.4020227615790644
13136.0,4.0,231.0,275.0,5.0,90.0,1.282382423843101
13137.0,5.0,217.0,218.0,3.0,90.0,1.9051235095707952
13138.0,2.0,239.0,282.0,3.0,90.0,0.7117866187046894
13139.0,2.0,150.0,169.0,4.0,90.0,1.0828922518469606
13140.0,2.0,258.0,276.0,0.0,90.0,0.729310825342233
13141.0,3.0,101.0,225.0,1.0,90.0,1.0884815339048897
13144.0,0.0,0.0,242.0,0.0,90.0,0.21634787973017264
13145.0,2.0,281.0,282.0,2.0,90.0,0.7185316483707689
13147.0,0.0,0.0,9.0,3.0,90.0,
13148.0,8.0,257.0,274.0,1.0,90.0,2.4053327778803335
13149.0,2.0,183.0,199.0,1.0,90.0,0.9540993926811699
13151.0,1.0,92.0,205.0,0.0,90.0,0.4861354230846311
13154.0,0.0,0.0,54.0,0.0,90.0,0.599847538585706
13155.0,1.0,42.0,278.0,2.0,90.0,0.2630525537762273
13157.0,3.0,157.0,208.0,1.0,90.0,1.2587317851744984
13158.0,3.0,224.0,228.0,0.0,90.0,1.1854070867553514
13159.0,2.0,10.0,25.0,2.0,90.0,3.1314573545404905
13161.0,0.0,0.0,223.0,0.0,90.0,0.23124581097125899
13162.0,4.0,212.0,244.0,0.0,90.0,1.4208090929985233
13165.0,0.0,0.0,261.0,1.0,90.0,0.20325691804801754
13166.0,1.0,1.0,193.0,0.0,90.0,0.2739018400881454
13167.0,1.0,13.0,53.0,2.0,90.0,1.2362677811497926
13168.0,2.0,119.0,228.0,1.0,90.0,0.8090187918332032
13169.0,0.0,0.0,162.0,1.0,90.0,0.2969501802198006
13171.0,0.0,0.0,209.0,4.0,90.0,0.24361012866521917
13173.0,0.0,0.0,277.0,1.0,90.0,0.19340430122927801
13174.0,1.0,53.0,279.0,1.0,90.0,0.28387714415494686
13178.0,7.0,227.0,270.0,3.0,90.0,2.139622596309744
13183.0,5.0,233.0,244.0,3.0,90.0,1.734024119851651
13184.0,7.0,160.0,200.0,1.0,90.0,2.7294042317373357
13185.0,0.0,0.0,177.0,0.0,90.0,0.277547004647114
13186.0,3.0,35.0,38.0,1.0,90.0,3.748988033525624
13187.0,0.0,0.0,247.0,0.0,90.0,0.2127417722992971
13189.0,0.0,0.0,25.0,1.0,90.0,
13192.0,1.0,110.0,115.0,0.0,90.0,0.8517970338633781
13194.0,0.0,0.0,45.0,0.0,90.0,0.6559182404071625
13196.0,0.0,0.0,172.0,2.0,90.0,0.28372576602630484
13198.0,5.0,241.0,271.0,2.0,90.0,1.5828224226260332
13199.0,20.0,274.0,276.0,13.0,90.0,5.711443828342994
13200.0,0.0,0.0,36.0,3.0,90.0,
13203.0,1.0,122.0,152.0,2.0,90.0,0.681597212912177
13207.0,0.0,0.0,60.0,1.0,90.0,0.5675414415022326
13208.0,3.0,154.0,219.0,2.0,90.0,1.1996328865010055
13209.0,7.0,254.0,271.0,1.0,90.0,2.1476077402430853
13210.0,0.0,0.0,3.0,0.0,90.0,
13211.0,1.0,266.0,271.0,1.0,90.0,0.4392636711046674
13213.0,3.0,71.0,109.0,1.0,90.0,2.0308341945671713
13216.0,0.0,0.0,177.0,0.0,90.0,0.277547004647114
13217.0,3.0,34.0,66.0,0.0,90.0,2.766244501643715
13218.0,0.0,0.0,37.0,0.0,90.0,
13220.0,2.0,51.0,146.0,1.0,90.0,1.0982259621011041
13221.0,1.0,119.0,269.0,0.0,90.0,0.3822668936784159
13223.0,1.0,32.0,142.0,0.0,90.0,0.5795066620054014
13224.0,0.0,0.0,61.0,1.0,90.0,0.5624948675533213
13225.0,5.0,218.0,271.0,2.0,90.0,1.571957104815315
13226.0,0.0,0.0,183.0,0.0,90.0,0.2704797308910744
13227.0,0.0,0.0,111.0,0.0,90.0,0.3896951760100326
13229.0,0.0,0.0,135.0,0.0,90.0,0.33973219693287754
13230.0,10.0,227.0,275.0,2.0,90.0,2.9173697089923856
13232.0,4.0,145.0,153.0,2.0,90.0,2.0671848397661967
13233.0,0.0,0.0,246.0,1.0,90.0,0.2134533233304122
13235.0,1.0,1.0,122.0,0.0,90.0,0.5185565910562487
13236.0,0.0,0.0,16.0,2.0,90.0,
13238.0,1.0,197.0,270.0,3.0,90.0,0.4226354460628771
13239.0,0.0,0.0,171.0,0.0,90.0,0.2849947897169737
13240.0,3.0,269.0,275.0,0.0,90.0,1.0137764100578281
13242.0,1.0,101.0,123.0,0.0,90.0,0.7990871813324233
13243.0,0.0,0.0,113.0,0.0,90.0,0.38497428084832136
13244.0,0.0,0.0,2.0,0.0,90.0,
13246.0,4.0,154.0,240.0,1.0,90.0,1.398249174896485
13248.0,1.0,65.0,99.0,0.0,90.0,0.9062956355661201
13249.0,2.0,169.0,171.0,0.0,90.0,1.0788664538975268
13253.0,1.0,183.0,249.0,0.0,90.0,0.4531380949498173
13255.0,0.0,0.0,283.0,2.0,90.0,0.18995187131913857
13258.0,0.0,0.0,115.0,2.0,90.0,0.38036694216467853
13261.0,1.0,17.0,195.0,0.0,90.0,0.34410283658001384
13262.0,0.0,0.0,173.0,0.0,90.0,0.28246803061732906
13263.0,20.0,217.0,235.0,12.0,90.0,6.507568255280736
13265.0,2.0,90.0,183.0,2.0,90.0,0.9626597835339525
13266.0,11.0,253.0,269.0,6.0,90.0,3.2887590505411284
13267.0,14.0,274.0,276.0,6.0,90.0,4.053756016442442
13268.0,5.0,98.0,177.0,4.0,90.0,2.1021386322755338
13269.0,8.0,260.0,279.0,6.0,90.0,2.3680198924824913
13270.0,0.0,0.0,276.0,0.0,90.0,0.19399196780633426
13273.0,0.0,0.0,23.0,0.0,90.0,
13276.0,0.0,0.0,9.0,1.0,90.0,
13277.0,1.0,17.0,43.0,2.0,90.0,1.429638845348472
13280.0,2.0,215.0,247.0,0.0,90.0,0.7971938831314354
13282.0,2.0,58.0,130.0,3.0,90.0,1.2453826500637215
13283.0,0.0,0.0,95.0,1.0,90.0,0.43211174131822516
13284.0,1.0,8.0,240.0,0.0,90.0,0.21947733276945702
13285.0,2.0,129.0,200.0,1.0,90.0,0.9252847008613454
13291.0,0.0,0.0,65.0,0.0,90.0,0.5431813779806038
13292.0,0.0,0.0,194.0,1.0,90.0,0.2584186821045949
13294.0,1.0,60.0,159.0,0.0,90.0,0.5812220526534408
13295.0,1.0,13.0,282.0,0.0,90.0,0.1820048361032028
13296.0,0.0,0.0,47.0,0.0,90.0,0.6425628804295233
13299.0,0.0,0.0,178.0,0.0,90.0,0.27634350797654034
13300.0,1.0,5.0,79.0,0.0,90.0,0.8593858787633963
13301.0,3.0,189.0,202.0,0.0,90.0,1.3051568835579965
13302.0,0.0,0.0,65.0,0.0,90.0,0.5431813779806038
13304.0,0.0,0.0,261.0,0.0,90.0,0.20325691804801754
13305.0,7.0,280.0,282.0,2.0,90.0,2.080850667101277
13307.0,0.0,0.0,30.0,0.0,90.0,
13308.0,1.0,13.0,113.0,2.0,90.0,0.6478021485467516
13309.0,1.0,102.0,218.0,3.0,90.0,0.46542104688545755
13310.0,3.0,124.0,234.0,2.0,90.0,1.0919681598315953
13311.0,0.0,0.0,60.0,1.0,90.0,0.5675414415022326
13313.0,2.0,198.0,249.0,2.0,90.0,0.7869309211460943
13316.0,2.0,123.0,164.0,2.0,90.0,1.096579683130518
13317.0,4.0,175.0,268.0,2.0,90.0,1.276654417296714
13319.0,19.0,276.0,277.0,6.0,90.0,5.419103692034659
13320.0,2.0,107.0,123.0,2.0,90.0,1.3702041825834232
13324.0,4.0,157.0,270.0,3.0,90.0,1.2408961746806526
13327.0,6.0,253.0,275.0,1.0,90.0,1.8427572147502262
13328.0,0.0,0.0,226.0,0.0,90.0,0.22875823581383484
13329.0,2.0,12.0,276.0,1.0,90.0,0.24633976965138044
13330.0,2.0,223.0,225.0,0.0,90.0,0.8671668181338144
13334.0,1.0,115.0,215.0,1.0,90.0,0.4841983838444383
13338.0,2.0,3.0,67.0,0.0,90.0,1.7488300907824905
13339.0,0.0,0.0,110.0,0.0,90.0,0.39209953230266525
13340.0,3.0,171.0,186.0,1.0,90.0,1.3926698900085432
13341.0,0.0,0.0,170.0,0.0,90.0,0.2862752547502843
13343.0,1.0,5.0,87.0,0.0,90.0,0.7853424450401036
13344.0,0.0,0.0,187.0,1.0,90.0,0.26596541755869896
13345.0,1.0,11.0,197.0,0.0,90.0,0.31372755551634274
13355.0,0.0,0.0,32.0,0.0,90.0,
13357.0,0.0,0.0,167.0,0.0,90.0,0.2901868706844584
13358.0,0.0,0.0,178.0,0.0,90.0,0.27634350797654034
13362.0,1.0,42.0,197.0,3.0,90.0,0.4202381762749623
13365.0,0.0,0.0,127.0,2.0,90.0,0.3548929199341711
13368.0,1.0,81.0,247.0,0.0,90.0,0.3812070186677657
13369.0,1.0,11.0,275.0,0.0,90.0,0.18367993319444778
13370.0,1.0,5.0,281.0,0.0,90.0,0.15748760077148288
13373.0,1.0,118.0,186.0,1.0,90.0,0.5626258273554596
13376.0,2.0,135.0,144.0,0.0,90.0,1.2260879882185514
13379.0,0.0,0.0,46.0,2.0,90.0,0.6491712826064713
13381.0,3.0,185.0,208.0,3.0,90.0,1.2717527109630482
13382.0,0.0,0.0,190.0,0.0,90.0,0.2626776373624616
13384.0,3.0,57.0,88.0,4.0,90.0,2.3455639875357632
13385.0,0.0,0.0,239.0,0.0,90.0,0.21857096378252783
13388.0,1.0,10.0,41.0,0.0,90.0,1.4290618888636188
13389.0,0.0,0.0,142.0,2.0,90.0,0.3274948397205745
13391.0,0.0,0.0,113.0,0.0,90.0,0.38497428084832136
13394.0,4.0,194.0,219.0,4.0,90.0,1.5547219702085588
13395.0,0.0,0.0,95.0,0.0,90.0,0.43211174131822516
13396.0,1.0,7.0,229.0,2.0,90.0,0.23293503201658208
13397.0,4.0,229.0,249.0,1.0,90.0,1.4010410254604826
13398.0,0.0,0.0,102.0,0.0,90.0,0.4124641279827906
13402.0,1.0,245.0,282.0,0.0,90.0,0.4181322022744013
13404.0,0.0,0.0,122.0,1.0,90.0,0.3650785617623572
13405.0,1.0,113.0,227.0,1.0,90.0,0.45561241627706894
13408.0,38.0,275.0,283.0,16.0,90.0,10.448737331331836
13410.0,3.0,104.0,201.0,3.0,90.0,1.235881994823572
13411.0,0.0,0.0,17.0,0.0,90.0,
13414.0,2.0,163.0,206.0,0.0,90.0,0.9193046067850277
13417.0,0.0,0.0,115.0,1.0,90.0,0.38036694216467853
13418.0,12.0,274.0,282.0,5.0,90.0,3.435363586823153
13420.0,3.0,36.0,80.0,0.0,90.0,2.428708451791275
13421.0,0.0,0.0,200.0,1.0,90.0,0.2522837517480446
13425.0,2.0,186.0,204.0,0.0,90.0,0.9348668091420741
13426.0,4.0,177.0,269.0,6.0,90.0,1.2740908031638807
13427.0,1.0,95.0,125.0,1.0,90.0,0.7826758557129754
13434.0,0.0,0.0,6.0,1.0,90.0,
13435.0,2.0,79.0,99.0,5.0,90.0,1.5850889473428988
13437.0,3.0,91.0,100.0,3.0,90.0,2.1924497379730896
13439.0,0.0,0.0,165.0,0.0,90.0,0.29285475580498777
13441.0,0.0,0.0,1.0,0.0,90.0,
13448.0,4.0,160.0,283.0,3.0,90.0,1.1828937767304428
13450.0,3.0,94.0,128.0,2.0,90.0,1.826217815393078
13451.0,3.0,208.0,244.0,1.0,90.0,1.1131858729399924
13452.0,1.0,11.0,180.0,0.0,90.0,0.3573170942736362
13453.0,1.0,124.0,199.0,0.0,90.0,0.5309878378169081
13455.0,2.0,166.0,276.0,1.0,90.0,0.7013384574816383
13456.0,3.0,52.0,117.0,3.0,90.0,1.8548414782606493
13458.0,16.0,268.0,269.0,5.0,90.0,4.707987452614205
13461.0,1.0,25.0,73.0,1.0,90.0,1.0346863412936547
13462.0,1.0,69.0,162.0,0.0,90.0,0.5859266567883504
13466.0,1.0,84.0,94.0,0.0,90.0,0.9698581382802396
13468.0,29.0,281.0,283.0,10.0,90.0,8.025302670064468
13470.0,1.0,16.0,25.0,0.0,90.0,1.8462363104985653
13473.0,1.0,2.0,242.0,1.0,90.0,0.1925111682315036
13474.0,0.0,0.0,146.0,0.0,90.0,0.32089139027713026
13475.0,3.0,107.0,208.0,0.0,90.0,1.199725678814469
13476.0,3.0,103.0,191.0,0.0,90.0,1.2981535185249424
13477.0,5.0,153.0,201.0,2.0,90.0,2.0032308091477304
13479.0,2.0,36.0,144.0,0.0,90.0,1.0467987118289175
13481.0,4.0,260.0,278.0,2.0,90.0,1.2780248003016779
13482.0,0.0,0.0,142.0,0.0,90.0,0.3274948397205745
13484.0,0.0,0.0,151.0,0.0,90.0,0.31300371470103566
13485.0,0.0,0.0,143.0,0.0,90.0,0.3258185271241566
13486.0,1.0,27.0,65.0,1.0,90.0,1.1356581593786186
13487.0,1.0,140.0,263.0,1.0,90.0,0.40713013441332035
13488.0,11.0,247.0,277.0,4.0,90.0,3.1970818247871504
13489.0,3.0,189.0,204.0,0.0,90.0,1.2943077637751088
13491.0,8.0,225.0,282.0,1.0,90.0,2.3151227746506957
13492.0,2.0,78.0,124.0,0.0,90.0,1.3340806006349453
13493.0,1.0,12.0,197.0,0.0,90.0,0.318153047585351
13494.0,0.0,0.0,221.0,0.0,90.0,0.2329345461570506
13495.0,3.0,136.0,278.0,2.0,90.0,0.9236486448658723
13496.0,1.0,1.0,269.0,1.0,90.0,0.1560019798076017
13497.0,1.0,86.0,278.0,0.0,90.0,0.3353947950939423
13499.0,2.0,52.0,179.0,4.0,90.0,0.8893226323631805
13500.0,0.0,0.0,32.0,3.0,90.0,
13501.0,1.0,46.0,198.0,0.0,90.0,0.4275201286713029
13502.0,1.0,49.0,233.0,1.0,90.0,0.3539603353709453
13505.0,5.0,103.0,142.0,2.0,90.0,2.6142845005170265
13506.0,2.0,57.0,279.0,0.0,90.0,0.5064951597977546
13507.0,2.0,47.0,55.0,1.0,90.0,2.2620371485483677
13508.0,0.0,0.0,153.0,0.0,90.0,0.3099565598845324
13509.0,4.0,185.0,194.0,2.0,90.0,1.7198081577316804
13510.0,2.0,88.0,93.0,2.0,90.0,1.6648901724819611
13512.0,0.0,0.0,170.0,0.0,90.0,0.2862752547502843
13513.0,0.0,0.0,36.0,0.0,90.0,
13515.0,2.0,130.0,157.0,1.0,90.0,1.1412801282662566
13516.0,0.0,0.0,148.0,2.0,90.0,0.31768890888155077
13517.0,3.0,73.0,89.0,1.0,90.0,2.3571378717824163
13520.0,5.0,243.0,281.0,1.0,90.0,1.5324190242666356
13523.0,2.0,190.0,276.0,2.0,90.0,0.7123492167400864
13524.0,2.0,118.0,129.0,2.0,90.0,1.3274399768539047
13525.0,0.0,0.0,158.0,1.0,90.0,0.3025929771519955
13527.0,3.0,221.0,236.0,2.0,90.0,1.1499234474010722
13529.0,0.0,0.0,114.0,1.0,90.0,0.3826566754996914
13531.0,1.0,161.0,276.0,0.0,90.0,0.3980275918862173
13533.0,1.0,85.0,177.0,0.0,90.0,0.5574434629127565
13534.0,28.0,258.0,268.0,5.0,90.0,8.109824925471054
13538.0,5.0,221.0,225.0,1.0,90.0,1.8557982920066944
13539.0,2.0,70.0,219.0,1.0,90.0,0.7580400686072523
13544.0,0.0,0.0,150.0,1.0,90.0,0.3145499567928666
13546.0,0.0,0.0,110.0,2.0,90.0,0.39209953230266525
13548.0,1.0,147.0,153.0,0.0,90.0,0.6926346096689127
13549.0,5.0,100.0,152.0,2.0,90.0,2.455426923150282
13551.0,0.0,0.0,229.0,0.0,90.0,0.22632373644479403
13552.0,8.0,192.0,225.0,3.0,90.0,2.818329017564879
13555.0,0.0,0.0,111.0,1.0,90.0,0.3896951760100326
13557.0,0.0,0.0,190.0,1.0,90.0,0.2626776373624616
13561.0,0.0,0.0,125.0,0.0,90.0,0.35889789260745997
13562.0,1.0,104.0,155.0,1.0,90.0,0.6553601488172267
13563.0,0.0,0.0,50.0,1.0,90.0,0.6235273900559274
13564.0,2.0,224.0,278.0,0.0,90.0,0.7178717865379135
13565.0,0.0,0.0,244.0,1.0,90.0,0.21489083298859676
13568.0,0.0,0.0,83.0,0.0,90.0,0.47056696565099476
13569.0,0.0,0.0,277.0,1.0,90.0,0.19340430122927801
13570.0,0.0,0.0,153.0,0.0,90.0,0.3099565598845324
13571.0,6.0,161.0,163.0,5.0,90.0,2.8207297228678017
13572.0,0.0,0.0,115.0,0.0,90.0,0.38036694216467853
13573.0,0.0,0.0,163.0,1.0,90.0,0.2955723261272391
13575.0,1.0,43.0,86.0,3.0,90.0,0.965732618320762
13576.0,14.0,277.0,283.0,5.0,90.0,3.9666712512652262
13577.0,2.0,149.0,151.0,2.0,90.0,1.1861433616767247
13579.0,0.0,0.0,279.0,1.0,90.0,0.1922396050319014
13581.0,0.0,0.0,219.0,0.0,90.0,0.23464819079581603
13583.0,0.0,0.0,65.0,0.0,90.0,0.5431813779806038
13584.0,0.0,0.0,216.0,0.0,90.0,0.23726658465948164
13588.0,4.0,156.0,165.0,5.0,90.0,1.9514622234712338
13589.0,0.0,0.0,89.0,1.0,90.0,0.4505153672260952
13590.0,4.0,162.0,213.0,2.0,90.0,1.5743577133612048
13591.0,1.0,62.0,176.0,1.0,90.0,0.5256232111348715
13592.0,2.0,59.0,174.0,1.0,90.0,0.9425259500852166
13593.0,4.0,228.0,246.0,0.0,90.0,1.415748629337881
13599.0,12.0,216.0,276.0,11.0,90.0,3.395768436057699
13600.0,0.0,0.0,222.0,0.0,90.0,0.23208709902100494
13601.0,0.0,0.0,121.0,1.0,90.0,0.3671865872253053
13606.0,1.0,68.0,221.0,1.0,90.0,0.4151346555369069
13610.0,4.0,175.0,195.0,2.0,90.0,1.7084032537693294
13611.0,2.0,194.0,269.0,1.0,90.0,0.7313838204805722
13614.0,1.0,166.0,240.0,2.0,90.0,0.4627595832220145
13615.0,1.0,6.0,228.0,0.0,90.0,0.2304206932634509
13617.0,1.0,67.0,90.0,1.0,90.0,0.9795846769825738
13618.0,0.0,0.0,83.0,0.0,90.0,0.47056696565099476
13621.0,0.0,0.0,26.0,0.0,90.0,
13623.0,3.0,87.0,207.0,1.0,90.0,1.1506277606425797
13626.0,0.0,0.0,162.0,0.0,90.0,0.2969501802198006
13627.0,3.0,206.0,267.0,3.0,90.0,1.025137325167306
13629.0,7.0,239.0,248.0,3.0,90.0,2.3161239922788672
13630.0,6.0,190.0,195.0,2.0,90.0,2.450854042775032
13631.0,7.0,168.0,177.0,0.0,90.0,3.039927005262061
13632.0,2.0,70.0,153.0,2.0,90.0,1.100742333080308
13634.0,2.0,221.0,237.0,2.0,90.0,0.8283293052751407
13636.0,4.0,163.0,195.0,1.0,90.0,1.7020032147993291
13637.0,1.0,39.0,136.0,1.0,90.0,0.6291481124745715
13642.0,0.0,0.0,125.0,0.0,90.0,0.35889789260745997
13643.0,1.0,87.0,95.0,1.0,90.0,0.9654236859680753
13644.0,0.0,0.0,15.0,4.0,90.0,
13645.0,0.0,0.0,30.0,0.0,90.0,
13647.0,1.0,59.0,144.0,3.0,90.0,0.6402977951155079
13649.0,1.0,110.0,276.0,0.0,90.0,0.36352198609183445
13650.0,2.0,62.0,177.0,3.0,90.0,0.9347618151472348
13652.0,1.0,112.0,278.0,1.0,90.0,0.3622091686901504
13654.0,3.0,128.0,183.0,1.0,90.0,1.3862346918342288
13655.0,1.0,127.0,151.0,0.0,90.0,0.6889771354925542
13656.0,1.0,173.0,247.0,0.0,90.0,0.4526607119167774
13657.0,0.0,0.0,111.0,1.0,90.0,0.3896951760100326
13658.0,2.0,25.0,114.0,2.0,90.0,1.2546772841570968
13659.0,2.0,123.0,230.0,0.0,90.0,0.8059424840390799
13662.0,5.0,77.0,169.0,1.0,90.0,2.037485044889792
13663.0,0.0,0.0,89.0,0.0,90.0,0.4505153672260952
13666.0,0.0,0.0,197.0,1.0,90.0,0.25531426295377313
13667.0,0.0,0.0,59.0,0.0,90.0,0.5726800972803855
13668.0,15.0,249.0,272.0,5.0,90.0,4.36551264420091
13669.0,0.0,0.0,59.0,1.0,90.0,0.5726800972803855
13672.0,2.0,32.0,243.0,0.0,90.0,0.4887032800766309
13675.0,1.0,133.0,194.0,0.0,90.0,0.5506218761959041
13678.0,0.0,0.0,61.0,0.0,90.0,0.5624948675533213
13680.0,2.0,3.0,249.0,2.0,90.0,0.23374043536234626
13681.0,0.0,0.0,65.0,3.0,90.0,0.5431813779806038
13682.0,0.0,0.0,97.0,0.0,90.0,0.4263086434612241
13684.0,0.0,0.0,195.0,0.0,90.0,0.25737549711941593
13686.0,0.0,0.0,92.0,0.0,90.0,0.44112057415144
13692.0,3.0,33.0,146.0,1.0,90.0,1.3016647959431484
13693.0,0.0,0.0,235.0,0.0,90.0,0.22160729977679114
13694.0,31.0,273.0,283.0,9.0,90.0,8.55468618742581
13695.0,10.0,161.0,169.0,3.0,90.0,4.385133168786195
13699.0,0.0,0.0,65.0,0.0,90.0,0.5431813779806038
13700.0,5.0,235.0,237.0,2.0,90.0,1.7787071327028339
13703.0,0.0,0.0,228.0,0.0,90.0,0.2271294443628934
13705.0,1.0,229.0,283.0,1.0,90.0,0.4126546529990809
13706.0,0.0,0.0,212.0,0.0,90.0,0.24085029463543445
13707.0,1.0,48.0,225.0,0.0,90.0,0.36823282116774264
13708.0,0.0,0.0,181.0,0.0,90.0,0.2727950297684575
13709.0,5.0,215.0,225.0,6.0,90.0,1.8539881634298179
13711.0,0.0,0.0,128.0,0.0,90.0,0.35292391332332335
13712.0,0.0,0.0,156.0,0.0,90.0,0.30549586771067194
13715.0,5.0,91.0,282.0,0.0,90.0,0.8118226755239739
13716.0,0.0,0.0,179.0,0.0,90.0,0.27515043635784336
13717.0,4.0,170.0,208.0,2.0,90.0,1.6136647238118549
13718.0,1.0,49.0,205.0,0.0,90.0,0.4165162609366651
13719.0,1.0,29.0,144.0,3.0,90.0,0.560243849828686
13720.0,3.0,138.0,164.0,0.0,90.0,1.5295409394970259
13722.0,2.0,162.0,192.0,0.0,90.0,0.9768551015448647
13723.0,0.0,0.0,127.0,0.0,90.0,0.3548929199341711
13725.0,8.0,139.0,218.0,2.0,90.0,2.7018015137223053
13726.0,0.0,0.0,10.0,1.0,90.0,
13728.0,4.0,203.0,220.0,1.0,90.0,1.5519352575529688
13730.0,1.0,26.0,71.0,0.0,90.0,1.0608549156450244
13731.0,1.0,27.0,156.0,0.0,90.0,0.5041698513790539
13735.0,1.0,59.0,144.0,2.0,90.0,0.6402977951155079
13736.0,0.0,0.0,170.0,1.0,90.0,0.2862752547502843
13737.0,0.0,0.0,110.0,0.0,90.0,0.39209953230266525
13740.0,0.0,0.0,150.0,0.0,90.0,0.3145499567928666
13741.0,2.0,34.0,127.0,1.0,90.0,1.180693461703234
13742.0,9.0,158.0,230.0,2.0,90.0,2.9390597331171096
13743.0,5.0,152.0,169.0,2.0,90.0,2.323097747924587
13744.0,1.0,197.0,202.0,0.0,90.0,0.5589578555648623
13745.0,1.0,11.0,72.0,0.0,90.0,0.9743021611529246
13747.0,0.0,0.0,283.0,0.0,90.0,0.18995187131913857
13748.0,3.0,278.0,283.0,0.0,90.0,0.9895896697349899
13750.0,3.0,196.0,246.0,1.0,90.0,1.1008184191788337
13751.0,0.0,0.0,198.0,0.0,90.0,0.25429601223817205
13752.0,5.0,122.0,156.0,0.0,90.0,2.4501731097651964
13753.0,0.0,0.0,197.0,0.0,90.0,0.25531426295377313
13754.0,1.0,166.0,227.0,0.0,90.0,0.48911758758761786
13756.0,7.0,274.0,277.0,5.0,90.0,2.112438090256357
